,musical_title,rate,review_title,review_text,review_date
31,캣츠,5,내 인생 첫 뮤지컬이자 소름과 감동을 선사한 캣츠,"뮤지컬은 처음이였는데, 그 처음이 캣츠라서 너무 행복합니다.너무 재미있게 잘 보았고,무대, 배우들의 소통지루할 틈이 없게 흘러나오는 음악, 조명모든 게 좋았습니다. 또 고양이 연기를 너무 잘 하는 배우들무서울 정도로 대단했습니다..!한 가지 썰을 풀자면,중학교에서 단체로 온 학생들 중,한 명의 신발끈을 배우가 풀고 도망가더라구요ㅋㅋㅋ그게 저희집 고양이와 하는 행동이 똑같아서 웃겼습니다ㅎㅎ 너무 재미있게 잘 봤어요!기회가 된다면 또 보고싶습니다!",2023.04.08
32,캣츠,5,너무 재밌게 봤어요^^,단지 b블럭 1열 앉았는데 자막이 잘 안 보였어요.1열 앞자리에 양가에 하나씩 정 중간에 하나 이렇게 자막 나오던데 b블럭이나 d블럭 앞에도 하나씩 더 있었으면 좋았을거 같아요^^;자막 포기하고 눈과 귀로 무대만 즐겁게 즐기고 왔어요^^*,2023.04.08
33,캣츠,5,눈이 재밌는 공연이었다,17만이 아깝지 않은 공연이었다처음으로 뮤지컬을 봤는데 왕 너무 재밌쨔냐놀랬쨔냐 근데 영어를 못 알아들어서 자막보고 왔다갔다해서 머리가 조금 아팠디만 어떠냐!!! 무려 오리지널 내한공연을 봤는데!!! ㅋㅋㅋ나듀 4대 뮤지컬 캣츠 봤댱!!!!??????,2023.04.08
34,캣츠,4,[캣츠-대구] 딸과 함께 데이트,"첫번째 캣츠는 친정엄마와 함께 7~8년 전에 봤는데요. 그때 본 캣츠는 정말 입을 다물새 없이 계속 감탄하며 봤었답니다.그래서 캣츠를  떠올리면 멋있고 좋은 느낌으로 남아있어 딸이 크면 꼭 보여주고 싶었어요. 드디어 딸과 함께 보러왔는데요.. 음향 탓인지, 배우들도 그렇고... 뭔가 2% 아쉬운 느낌이었어요.. 몰입도가 떨어지는.... 중간에 정말 잠~깐 존건 안비밀ㅜ그래두 제 딸은 계속 감탄하며 좋아했어요.보는내내 즐거워하며 '엄마 감사합니다 ~' 인사까지 하더라구요ㅎㅎ딸을 위한 시간이었으니 그것으로 만족하려구요.",2023.04.08
35,캣츠,3,캣츠 대구,"두 번째로 캣츠 공연을 보았습니다. 오리지널 배우들이 바뀌어 생생함이 좀 떨어진것 같네요.계명아트센터의 음향도 소리가 작아서 감동이 적었습니다.젤리클석에 앉았으나 고양이들이 적극적으로 관객과 호응하지 못해 많이 아쉬웠습니다.예전에 티켓팅 한 내역이 바로 할인으로 이어지는 시스템이 없어서, 실물 티켓이 없어 할인을 받지도 못했네요. 많이 아쉬운 공연 시스템이었다 생각합니다.ㅠ",2023.04.08
36,캣츠,5,재미있어요!!,무대도 화려하고 춤과 노래가 정말 수준급입니다140분이 어떻게 지나갔는지 모를정도로 재미있습니다좌석 사이 통로로 연기자분들이 지나다니시고 장난도 치셔서 젤리클석이 확실히 좋았습니다초등 딸아이와 같이 볼 수 있는 뮤지컬이라 만족스러워요다음에도 또 보고 싶어요,2023.04.08
37,캣츠,5,캣츠 꿀잼,1부보다는 2부가 더 재밌습니다.  다시 보고싶은 뮤지컬이네요! 아주 재밌었습니다.,2023.04.08
38,캣츠,5,잘 봤습니다,한번쯤 볼만한 뮤지컬입니다,2023.04.08
39,캣츠,5,너무 재미있었어요!,팬서비스도 좋았고 공연내내 젤리클 고양이들이 너무너무 귀여웠어요 ㅎㅎ 다음 내한때 또 보러가고싶어요!,2023.04.08
40,캣츠,5,"우리 아이 9살 생일기념, 인생 첫 뮤지컬♡",명성대로 정말 멋진 무대였습니다.26마리 고양이들이 모두 멋지고 아름다웠습니다.생일을 맞이한 아이에게 어떤 선물이 좋을까고민하다가 인생 첫 뮤지컬을 선물했습니다.아이도 처음엔 좀 긴장했지만금새 박수치며 공연을 즐겼습니다.아직도 그 감동이 생생합니다.기회가 되면 꼭 다시 한번 더 보고 싶습니다.사랑해요~CATS♡,2023.04.08
41,캣츠,5,너무 멋진공연-!!,정말 캣츠는 인생뮤지컬입니다.이제 막 8살이된 아이와 함께 했었는데요. 너무 재미있게봐서 또 보고 싶다고 합니다. 차안에서도 캣츠ost 중독입니다.,2023.04.07
42,캣츠,5,캣츠덕후가 될 것 같아요.,"1월에 조기예매 해놓고 손꼽아 기다린 공연 날, 세계적인 명작 <캣츠>를 이제야 보았네요. 1981년 초연 이래 다양한 언어로 번역되어 전 세계쩍으로 공연이 유지되어 오고 있는 이유를 보고나니 알겠더라구요. 그리자벨라 고양이의 <MEMORY>는 워낙 유명하니 잘 알고 있었지만 그 외에 이번 공연을 통해 알게 된 넘버들 모두 너무 좋았어요. 고양이들의 삶과 개성은 왜이리 뚜렷한지,, 한 번 보고는 각각의 시선을 따라갈 수가 없어서 고양이마다 보고싶고,,ㅋㅋ 캣츠 덕후가 될 것만 같아요.ㅠㅠ 원어 공연이긴 하지만 자막을 보지 않아도,, 충분히 매력적인 퍼포먼스만으로도 감동을 주는 그런 공연이었어요. 배우분들도 정말 고양이 흉내가 아닌 고양이 자체가 된 것 같은..? 리얼한 분장은 물론 몸짓이나 표정, 유연성까지 대박이었어요. 뮤지컬 <캣츠> 너무너무 잘 보았고 혹시나 망설이시는분 계시면 강추!합니다.",2023.04.07
43,캣츠,5,재미있었어요,최고에요????,2023.04.07
44,캣츠,5,너무 재미있었어요,아버지랑 같이 보러갔는데 너무 재미있다고 하셨어요 ????,2023.04.07
45,캣츠,5,진짜 대박,영국에서 봤던 그 배우들인지는 모르겠지만정말 잘하고 재밌었다안보면 후회3번 봤는데도 재밌다,2023.04.07
46,캣츠,5,캣츠뮤지켤,너무 재밋엇어요 이부 시작 전 배우님들 나오셔서 고양이처럼 움직이는 모습도 완전 멋있엇어요??,2023.04.07
47,캣츠,3,시작하기전에 엄청난 기대감으로 가슴이 터지는 줄 알았습니다! 대구에서 뮤지컬 많이많이 보여주세요!!,노래를 다들 너무 잘하시네요. 특히 합창부분들은 화음이 대단하십니다. 얼굴이 너무 작으셔서 앞에서 3번째자리인데도 세밀한 분장이 잘 안보일 정도.^^ 젤리클 쏭이나 기차고양이파트 노래등 흥겨운 노래가 좋았어요. 익숙하게 다 아는 메모리보다도요.. 계명아트홀 사운드는 좀 별로였던거 같아요.. 무대도 너무 비좁아보이고. 그래도 대구에서는 계명아트홀이 교통편이 좋고 예쁜 건물이라 좋기는 하지요.,2023.04.07
48,캣츠,5,시간이 너무 짧게 느꼈습니다.,젤리클 석이 엄청 좋더군요. 고양이 배우님이 불쑥 나와서 깜짝 놀라기도 했지만 좋았습니다. 특히 옆 좌석에 아이들이 앉았는데 덕분에 지나가던 고양이님들이 멈춰서 장난도 쳐 주고 더 오래 가까이에서 보게 되었습니다. 뮤지컬답게 노래도 좋았습니다. 연신 감탄사를 연발했습니다.  다음에도 대구나 가까운 지역에서 관람할 기회가 있었으면 합니다.,2023.04.07
49,캣츠,5,캣츠 추천!!!!!!,오리지널 내한공연은 처음인데 정말 눈과귀가 즐거운시간이었어요!!! 중간에 한국어연습해서 노래불러주는데 감동스럽기까지하더라구요ㅠㅠㅠ 특히 메모리노래는 아직까지도 여운이가시질않네용 공연하는동안 지루할틈이없었어요ㅎㅎ정말 추천드립니다~~^^,2023.04.07
50,캣츠,5,명불허전!,역시는 역시입니다!,2023.04.07
51,캣츠,5,캣츠 공연후기,버킷리스트중에 하나였던 뮤지컬 캣츠 관람하기정말 기대 이상의 공연이였습니다. 메모리 한곡 라이브로 듣는 것만으로도 티켓값어치했다고 봅니다. 눈과 귀가 제대로 호강한 날내년에 또 공연한다면 무조건 티켓팅합니다. 너무 행복한 하루를 만들어주신 캣츠 배우님들과  공연관계자분들에게 감사합니다.,2023.04.07
52,캣츠,5,두번보고 세번보세요!,아쉽게도 젤리클석은 못앉았지만 VIP좌석으로도 꽤 만족하였던 공연입니다. 배우들께서 객석으로 내려와 관객과 같이 호흡하고 이끌어나가는 모습 감동감동 입니다 ㅠㅠ! 관람료가 너무 비싸다 생각했는데 ㅠㅠ 더 내도 부족할 판이었어요!,2023.04.07
53,캣츠,5,캣츠 관람후기,최고 최고  최고관람객들의 호응도 최고캣츠 내한공연 !!박수가 저절로 쳐지는공연이었어요~^^♡,2023.04.07
54,캣츠,5,환상적인오리지널팀연기,오리지널팀공연을보게돼영광입니다.죽기전에봐야할 뮤지컬 사랑스런고양이들과명곡메모리감동입니다.,2023.04.07
55,캣츠,5,감동&재미입니다.,너무 재미있고 감동적이었습니다. 내년에 또 보고 싶습니다. 또 기다려지고 기대됩니다. 아이랑 함께 즐거운 시간이었습니다. 아직도 여운이 남아있네요... ?? ?? I  LOVE CATS ?? ??,2023.04.06
56,캣츠,5,두번째 관람,오리지널 내한으로 2번째 보는데 처음 봤을때 젤리클석이 없어서 슬펐지만... 두번째 볼때 젤리클석으로 봐서 너무 기쁘고 너무 좋았어요ㅠㅜ 너무 좋다...,2023.04.06
