,musical_title,rate,review_title,review_text,review_date
97,미드나잇 : 앤틀러스,5,처음으로 본 뮤지컬 후기(미드나잇 앤틀러스),평소에 흥미는 있었지만 막상 뮤지컬을 보러간적은 한 번도 없었던 학생이에요. 가격이 부담되기도 했고 영화같은 화려한 효과도 볼 수 없을테니 감동이 덜하지 않을까? 하는 생각이 컸거든요ㅠ 그러다 어느날 친구가 이 공연을 8번이나 봤다는 이야기를 해줘서 아니 뭐 얼마나 재밌으면 같은 공연을 8번이나 보나 싶어 흥미가 생겼고 이제 곧 마지막 공연인데 뮤지컬은 몇년에 한번씩? 오는 경우도 있다고 이번에 놓치면 안된다 그래서..마침 마지막날 공연이 일정이 비는 날이라 저도 한 번 보러갔어요 그래도 살면서 뮤지컬 한번쯤은 봐줘야지 않나 싶었고..근데보고나니까 한번으로절대안됩니다 진짜.걍 최고라는말밖에안나왔어요 이제 다른 여가생활에 쓰는 돈들 뮤지컬 보러가는데 쓰려고요 이렇게 재밋는걸 자기들끼리만 즐기고있었다는 사실에 배신감이 들정도였습니다 스토리가 정말 취향이었어요!!! 연극을 다 보고나니까 때로는 정말 누구나 악마가 될 수 있다고 생각하게 되어서 그 노래가 계속 귀에 맴돌아요..게다가 다들 춤추시는데도 노래를 너무 잘하셔서 진짜 멋졌어요 연기를 어떻게 그렇게 하시는걸까요??맨이 비지터한테 쫓길때 저까지 너무 무서워서 화장실가고싶었는데 한 번 나가면 다시 못들어온다 그래서 간신히 참았어요 연출 부문에서 살짝 아쉬운 부분도 있었지만 그런걸 더 신경쓰지 않게될정도로 배우분들의 연기력이 대단했어요 마지막 장면까지 정말 숨도 못쉬고 봣어요 서로 목졸랏을때는 언제고 공연 끝나니까 서로 웃으며 인사하시는데 너무 신기하고 귀여우셨어요..이 분들....다른 연극에선 어떨까..? 멀티플레이 역할 맡으셨던 분들이 다른 극에서 주연 연기하는 모습도 보고싶어져요 다들 이렇게 배우덕질을 시작하게되는걸까요..? 그냥 이제 노크할때마다 엔카베데다 문열어 하고싶어 죽겟어요 진짜 재밋습니다 또보고싶은데 제가 본게 마지막공연이었네요 실환가.. 언제 돌아올까요..............여튼정말재밌었어요 잊지못할 좋은 추억을 선물해주신 미드나잇 앤틀러스 넘 감사합니다!!!!!!♡_♡,2023.04.24
98,미드나잇 : 앤틀러스,5,재미있어요,재미있었어요,2023.04.24
99,미드나잇 : 앤틀러스,5,왜제가 총막에 알게되어서..,연출이 멋지다는 이야기에 예매를 했는데요 내용전개도 너무 흥미진진하고 시간가는줄 모르고 몰입해서 관람했던것 같아요 너무 재미있었어요,2023.04.24
100,미드나잇 : 앤틀러스,4,미드나잇 총막,또 다른 미드나잇이 어딘가에서 올라오길 바라며 총막을 보내요,2023.04.24
101,미드나잇 : 앤틀러스,5,재미있었어요,재미있었어요,2023.04.24
102,미드나잇 : 앤틀러스,5,와..,많은 것을 느끼게 해주는 작품인 것 같아요. 그리고 넘버가 중독성 있어요,2023.04.24
103,미드나잇 : 앤틀러스,5,정말 최고,캐스트와 극 모두 최고였습니다,2023.04.24
104,미드나잇 : 앤틀러스,5,마지막 녹녹녹,어셔분들의 멘트부터 본공연의 짜릿함 그리고 무대인사까지 멋진 공연이었어요 관객들 합도 딱딱 맞아떨어져서 덕덕한 마음으로 마지막 공연 즐길 수 있었던 것 같아요. 다음에도 또 만날 수 있길,2023.04.24
105,미드나잇 : 앤틀러스,5,끝이 다가오고 있지만,서운함을 날려 버리는 공연이었어요 막공주라 합이 찰떡같이 맞아떨어져서  너무 재밌게 봤습니다. 근데 성지터 못 본 사이 왜 이렇게 무서워진거죠?,2023.04.24
106,미드나잇 : 앤틀러스,5,대본집내주세요,재밌어요 근데 대본집내주세요 오슷도주세요 딥디도주세요,2023.04.24
107,미드나잇 : 앤틀러스,5,고상호잘생겼다,고상호잘생겼다 고상호잘생겼다,2023.04.24
