musical_title,rate,review_title,review_text,review_date
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,기대 이상!!,갈까 말까 망설인게 후회될 정도로넘나 재밌는 공연이였어요!!,2019.08.11
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,예술과 음악의 조화,보는 내내 공간의 무한함과 창의력을 느낄 수 있었습니다.단순히 즐기는 공연이 아닌 감탄의 연속이었네요너무 즐겁고 신나는 한시간이었습니다!!!,2019.08.11
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,무조건 재관람이 필요합니다.,모든걸 내려놓고 뛰고 즐기다왔습니다. 다 필요없고 무조건 재관람 삼관람 추천이에요.,2019.08.11
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,진정 흥의 도가니장~~,"평소 흥과 거리가 먼 부부인데  시작과 끝, 그 이후까지 흥이 내려가질않을정도로  재미있는 공연이였어요!!!  마지막주 공연이였는데 기회가 된다면 내년에 한번더 보고싶게만들었습니다!!!",2019.08.11
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,두번 세번 보고싶은 공연,정말 스트레스 확 풀리던 공연이었어요70분이 이렇게 빨리 지나가다니 싶던 공연이었어요,2019.08.10
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,예술의 혼이 담긴 무대,예술과는 거리가 먼 내가 친구의 추천으로 뮤지컬을 보러갔다 말로만 듣던 예술이라는 단어를 몸으로 표현한듯한 뮤지컬이였다 관객과 함께 만들어지는 무대로 관객들의 호응도 또한 굉장히 높았으며  그로인해 모든 사람들이 함께할수 있는 무대였다 이러한 뮤지컬은 어디에서나 쉽게 볼 수 없을것 같다.,2019.08.10
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,완전완전 추천,시간가는줄 모르게 재밌게 봤어요진짜 완전 추천하요이런 공연은 많이 있었음좋겠어요,2019.08.10
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,안봤으면  후회할뻔~~~~,공연  막바지에  낮공 할인 찬스까지...특이한 퍼포먼스의  공연쫄깃한 긴장감과 신나는 음악과 춤. 한번보고  또 보고 싶은 공연이였음!!!!,2019.08.10
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,못 본 사람 없게 해주세요,이 공연 못 본 사람 없게 해주세요.완전 신선하고 에너지 터지는 공연입니다.올해 처음 봤는데 내년에 오면 무조건 또 볼겁니다.돈 안아깝구요 다만 시간이 너무 빨리 갑니다.,2019.08.10
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,최고의 공연,꿀잼 핫 핵인싸공연정말 기발하고 멋지고 독창적인 최고의 공연이었어요근데 사람들이 우르르 몰려서 다칠수도 있겠더라구요그것만 빼면 진짜 엄지척b,2019.08.10
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,인생 공연 등극!!! 푸에르자부르타,일정이 안맞아서 너무나 보고 싶었던 공연을 못보나 했었는데 다행히 앵콜공영 잡히면서 지금 아니면 안될 갓 같아 급 떠난 여행!! 진짜 또 보고 싶을 만큼 스트레스 날리고 배우들의 연기에 감탄만 하고 온듯 ㅎㅎ,2019.08.09
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,1,사람에 치이다 끝난 공연,"7월에 보고 너무 재미있고 인상 깊게 남아서 이번 앵콜 공연때 또 보러간건데 금요일 공연이긴 했지만 평일 낮인데도 사람이 어찌나 많던지스테이지 바뀔때마다 사람에 치여 죽을뻔했어요밟혀서 신발 벗겨지고, 밀려서 넘어질뻔하고 실내도 어두운데 여기서 깔리면 죽을거 같다는 생각에 온몸으로 버텨냈네요.사람 많은날은 미리 사람들에게 무대 동선 고지해주고이동 가능하게 해주면 좋았을텐데공연은 공연대로 진행하면서 사람들한테 동선 비워달라하니정말 인명 사고 안난게 용한게 다행이라는 생각뿐입니다내 몸 하나 지키느라 공연은 제대로 즐기지도 못하고 실내는 또 어찌나 덥던지...... 지인에게 이 공연 꼭 봐야한다고 거듭 강조하며 끌고갔는데 끝나고는 거듭 사과만 했네요",2019.08.09
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,신나요,가시기 전에 몸 컨디션 혈압 체크하세요ㅋㅋ,2019.08.09
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,잊지못할 공연 ㅠㅠㅠ예술이라는게 이런건가!,정말 너무 좋았어요 새로운 공연 방식이랑 구성이랑 전부다!!! 잊지 못할 경험이었습니다ㅜㅜㅜ,2019.08.09
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,진짜 최고의 공연,저는 두번째 봤어요 말다했음또 가고 싶어요시간이 어찌 갔는지 기억이 안나네오꼭 보세요 두번보세오,2019.08.09
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,역대급 공연! 꼭 한번은 봐야하는 공연,"작년에 이어 올해도 관람했고, 올해도 3번째 본 공연이었지만 볼 때마다 새롭고 너무나 재미있고 신나는 공연입니다. 공연에 대한 고정관념을 깨 준 푸에르자부르타!  막공까지 열연을 펼쳐주신 꼬레도르장 또는 장선비 장우혁배우님 이하 모든 배우님들, 그리고 스태프 여러분들께 좋은 공연 보여주셔서 감사하다는 말씀 드리고 싶습니다.",2019.08.08
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,스트레스 확 풀였네요,기대를 많이해서 기대보다는 못 미쳤지만 그래도 즐겁게 봤어용 ~~,2019.08.08
